162,【爱情语句】,  我想你，这是一个对我来说，烂熟于心的话语。
163,【爱情语句】,  后来我遇见的人都比你好，可你离开时带走了，我奋不顾身的勇气。
164,【爱情语句】,  你是我眼都不眨就可以说喜欢的人，我却是你头都不抬就可以放手的人。
165,【爱情语句】,  心好累，我不想再去拼命的爱你了。
166,【爱情语句】,  真相会让我们痛一阵，但谎言令我们痛一生。
167,【爱情语句】,  我以为我够坚强，却输得那么绝望。
168,【爱情语句】,  我不会再要你给的拥抱，没有你，我照样可以活得好好
169,【爱情语句】,  不是每句对不起，都能换来没关系。
170,【爱情语句】,  是否你也像我一样用言不由衷的话语逼走最爱的人然后独自心痛。
171,【爱情语句】,  听见的声音，再也忘不了哭泣的模样
172,【爱情语句】,  后来砸碎了酒瓶也没换来清醒，弄脏了自己也没换来爱情
173,【爱情语句】,  比失去你更令我伤心的是，你都没有为了跟我在一起而努力过。
174,【爱情语句】,  时间不停流逝，最后的情感早已化作灰飞
175,【爱情语句】, 每一次分手就是前世，每一次恋爱都是今生。
176,【爱情语句】,  有些人看起来整天面带笑容，并不是因为他们事事顺利，只是他们比你敢于面对问题、善于遗忘不幸、勇于拥抱欣喜。
177,【爱情语句】,  没有错过，又怎么可能在看过世界后再次相遇。没有悔恨，又哪来的回忆。没有不如意，又拿什么来谈论人生。
178,【爱情语句】,"  在梦境和爱情里,没有事情是不可能的。"
179,【爱情语句】,  每个你认为幸福的回忆，其实都带着伤。
180,【爱情语句】,  我要多努力才能成为你深爱离不开的人。
181,【爱情语句】,  希望你来去如风，没有顾虑重重。
182,【爱情语句】, 我的故事不动人，只是那个少年惊艳了我的青春。
183,【爱情语句】, 从来都不曾懂我，在我说我很好的时候看不出我眼里的落寞了。
184,【爱情语句】,  喜欢一个人的感觉，大概就是听别人讨论爱情，我只想起你。
185,【爱情语句】, 我慢热也不爱凑热闹，如果我对你热情说明你很重要。
186,【爱情语句】,  每天早晨醒来，阳光和你都在。这就是我想要的未来。
187,【爱情语句】, 我真的很花心，喜欢每一天的你和每一个的你。
188,【爱情语句】, 轻轻的，一缕春风拂过面颊，激起一丝涟漪。悠悠的，带来了你的气息，在回忆里，甜甜的。
189,【爱情语句】,  我想触动你的心，就像你触动了我的心那样。
190,【爱情语句】,  我们慢慢慢慢，离开了一切可以在深夜里打个电话聊聊的人。
191,【爱情语句】,  你在我心中永远是最有气质最特别和最具吸引力的。
192,【爱情语句】,  我想去看你然后拥抱你。
193,【爱情语句】, 最美好的事是，人潮拥挤，你自然而然牵紧我的手。
194,【爱情语句】," 1.不联系你是真的不喜欢你，不是因为忙。
2.一见钟情都是见色起义，日久生情都是权衡利弊。
3.学会及时止损，三观合不来立马分开，别耗着。
4.别看对方说什么，要看对方做什么。
5.为自己的每一个选择买单，亏要自己吃。
6.别指望恋爱能让你的生活更好一点。
7.秀恩爱要慎重，要经过时间考衡。
8.强扭的瓜不甜，强求的爱不圆满。
9.不要指望一个人能无条件的爱你的全部坏脾气。
10.爱的多的那一个反而没有什么话语权。
11.旧情复燃等于重蹈覆辙。
12.别去考验感情，经得住考验你配不上这段感情，经不住考验你会伤心。
13.别把感情当全部，离开一个人死不了。
14.你可能不是第一个也不是最后一个更不是他最爱的那一个。
15.门当户对其实真的很重要。
16.只暧昧就是说明不够喜欢你。
17.不拖泥带水的分手会更酷一些，摇尾乞怜只会让对方看轻你。
18.感动不是心动，千万别心软将就。
19.别去深挖秘密，好奇心害死猫，只会给自己添堵。
20.男人比女人更现实。
21.多巴胺的分泌时间差不多有两年。
22.女追男隔层纱也千万不要倒追，对方很难珍惜你。
23.出了学校以后，不能只考虑喜不喜欢这个问题。
24.喜欢你的原因其实也会变成分手的原因。
25.别太作。
26.他的礼貌妥帖温柔绅士很可能是以前的女朋友教会他的。
27.你再爱他，只要他对你动手了，就没留恋的必要了。
28.浪子不会为你回头，你很普通。
29.出轨是底线问题，不要以为只会出现一次。
30.别把任何人当成自己生活的全部。
31.一直说可能会离开你的人是真的会离开你。
32.如果对方太过得寸进尺，反思一下是不是自己太怂了。
33.不要停在原地不动，不要以为找到了男朋友就万事大吉，这样感情随时可能会崩盘。
34.没有人是傻子，你对他好他总能感觉到，一直装糊涂说明他对你没什么兴趣。
35.再爱一个人，也要为自己留余地。
36.不看一个人对你好的时候有多好，看他多不忍心伤害你。
37.对女生抠门的男生一般都很自私，不一定是物质上的抠门。
38.讨厌相同的东西比拥有共同的兴趣更重要。
39.先爱三观、给你的感觉再去看表象。
40.没有人有必要透过不好看的皮囊再去了解有趣的灵魂。
41.结婚以前遇到任何挫折都是感情问题的信号，不要以为扛过婚礼就能一切太平。
42.别太依赖一个人，会把他吓跑。
43.抱怨对方前先看看自己，没有人可以无条件喜欢你，除了亲人。
44.别称口舌之快，吵架就算吵赢了你会开心么?。
45.保持好身材让自己更漂亮永远重要。
46.对你好不代表你就是特殊的，换下一个待遇可能和你一样。
47.当你在心里疑惑他还爱不爱你时，他就没有开始那么爱你了。
48.心其实很难贴着心，哪怕你们成为了枕边人。
49.哪怕曾经非常亲密也可能会反目成仇。
50.也许你爱上的只是他带来的感觉，而不是他。"
195,【爱情语句】, 永远有多远，嘴到嘴的距离，爱情到面包的路程，山盟海誓到泪水的过程，到了，一堆草木。
196,【爱情语句】, 在那温柔的回头后，停留，在花开过的夏天。永恒，在夏天开过的花。
197,【爱情语句】, 阴郁后也开始放晴的天空，丢掉外套，任风吹也吹不走的笑容，第二天都是熟悉的面孔，夜晚更稠，白天还会更长久，流水未回头，挥挥手，就看它载着自由一直往东游。
198,【爱情语句】, 不慌不忙的跟往常一样入眠，一颗心，忐忑如你。怕错过有你的梦。
199,【爱情语句】, 我特别喜欢你像，夏日微风起，雨落花木湿，早起鸟鸣啼，晚入月光依，心有佳人在，最终仍是你。
200,【爱情语句】, 如果你是带刺的玫瑰，我也荆刺中守护你。哪怕是受伤我也执着爱你。
201,【爱情语句】,  多少人为了另一半，由胖变瘦，由爱变恨，由单纯变堕落。
